count	volume	first_ref	form	gloss	proposed_root	rule	root_meaning
1	NT	NT 1ti 3:7	גַם־צָרִיךְ	moreover-must	גממ	geminate	
1	NT	NT 1ti 3:8	גַּם־הַשַּׁמָּשִׁים	also-the-deacons	גממ	geminate	
1	NT	NT 1ti 3:11	מַלְשִׁינוֹת	slanderers	לשנ	strong	wag the tongue
1	NT	NT 1ti 3:11	משְׁלוֹת	sober	משל	strong	(מָשַׁל) to rule; (מֶמְשָׁלָה) dominion, gov
1	NT	NT 1ti 3:13	הַמְשַׁמְּשִׁים	those-who-serve		(no analysis)	
1	NT	NT 1ti 3:15	וּמְכוֹנָהּ	and-ground	כונ	hollow (mater)	prepare
1	NT	NT 1ti 3:16	וּבְוַדָּי	and-without-controversy	בדד	geminate	(לְבַד) alone, apart; (בַּד) pole, part
1	NT	NT 1ti 4:2	וְנִכְוִים	and-seared	כומ	hollow (mater)	
1	NT	NT 1ti 4:2	בְּמַדָּעָם	in-their-conscience		(no analysis)	
1	NT	NT 1ti 4:4	מְשֻׁקָּץ	to-be-refused	שקצ	strong	be filthy
1	NT	NT 1ti 4:8	תּוֹעִיל	is-profitable	יעל	I-yod (vav for yod)	(יָעֵל) Jael; (הוֹעִיל) to profit
1	NT	NT 1ti 4:10	וְנֶעֱלָבִים	and-suffer-reproach	עלה	heuristic	(עָלָה) to go up, ascend; (עֹלָה) burnt offe
1	NT	NT 1ti 5:5	מַתְמֶדֶת	continueth	מוד	hollow	shake
1	NT	NT 1ti 5:11	יִצְרָן	their-lust	יצר	heuristic	to form, fashion; potter
1	NT	NT 1ti 5:13	בּוֹטֹת	tattlers	נוט	I-nun	quake
1	NT	NT 1ti 5:14	שֶׁהַצְּעִירוֹת	that-the-younger-women	צער	strong	(צַעַר) sorrow; (הִצְטַעֵר) to be sorry
1	NT	NT 1ti 5:16	לְהַסְפִּיק	relieve	ספק	strong	doubt
1	NT	NT 1ti 5:22	תִשְׁתַּתֵּף	be-partaker		(no analysis)	
1	NT	NT 1ti 6:2	שֶׁמַּאֲמִינִים	that-believing	מאה	heuristic	hundred
1	NT	NT 1ti 6:4	וַחֲשָׁד	and-surmisings	חשה	heuristic	(חָשָׁה) to be silent, hold peace
1	NT	NT 1ti 6:5	וִכּוּחֵי	disputings-of	נוח	I-nun (dagesh)	(נוּחַ) to rest; (מָנוֹחַ) resting place; Ma
1	NT	NT 1ti 6:8	נִסְתַּפְּקָה	let-us-be-content		(no analysis)	
1	NT	NT 1ti 6:9	הַמַּשְׁקִיעוֹת	which-drown	שקע	strong	subside
1	NT	NT 1ti 6:17	בָּעֹשֶׂר	in-riches	עשר	strong	(עֶשֶׂר) ten; (עֶשְׂרִים) twenty; (עֹשֶׁר) r
1	NT	NT 1ti 6:17	הַמַּסְפִּיק	the-sufficient	ספק	strong	doubt
1	NT	NT 2co 1:14	שֶׁיְּדַעְתֶּם	that-you-have-acknowledged	ידע	heuristic	to know, perceive, understand
1	NT	NT 2co 1:22	גַם־חֲתָמָנוּ	hath-also-sealed-us	גממ	geminate	
1	NT	NT 2co 1:24	שֶׁמּשְׁלִים	that-we-have-dominion	שלמ	strong	make
1	NT	NT 2co 2:2	אַעֲצִיבְכֶם	make-you-sorry	עצב	heuristic	to shape, carve; to grieve, pain; idol
1	NT	NT 2co 2:3	שֶׁשִּׂמְחָתִי	that-my-joy	חתה	lamed-yod (yod hides the he)	(מַחְתָּה) fire pan, censer
1	NT	NT 2co 2:8	שֶׁתִּתְיָעֲצוּ	that-you-would-confirm		(no analysis)	
1	NT	NT 2co 3:5	לֹא־שֶׁכְּשֵׁרִים	not-that-sufficient	כשר	heuristic	prosper
1	NT	NT 2co 3:14	נִטַּמְטְמוּ	were-blinded		(no analysis)	
1	NT	NT 2co 3:18	וְנִתְהַפֵּךְ	are-changed	תהה	heuristic	
1	NT	NT 2co 3:18	שֶׁמִּתְחַלֵּף	transformed	חלפ	strong	pass
1	NT	NT 2co 4:2	לְעַקֵּם	handling-deceitfully	עוק	heuristic	pack
1	NT	NT 2co 4:8	נִלְחָצִים	troubled	לחצ	heuristic	press
1	NT	NT 2co 4:12	וּבָכֶם	but-in-you	כומ	hollow	
1	NT	NT 2co 5:6	שֶׁמּוֹשָׁבֵנוּ	we-are-at-home	ישב	I-yod (vav for yod)	to dwell, sit, inhabit
1	NT	NT 2co 5:9	נִשְׁתַּדֵּל	we-labor		(no analysis)	
1	NT	NT 2co 5:12	מִשְׁתַּבְּחִים	commend-ourselves		(no analysis)	
1	NT	NT 2co 6:9	וְגַם־יְדוּעִים	and-yet-well-known	גממ	geminate	
1	NT	NT 2co 6:9	כִּמְיֻסָּרִים	as-chastened	מסר	heuristic	(מָסַר) to deliver, commit
1	NT	NT 2co 6:15	הַסְכָּמָה	concord	סכמ	heuristic	
1	NT	NT 2co 7:5	גַּם־בְּבֹאֵנוּ	when-we-were-come	גממ	geminate	
1	NT	NT 2co 7:8	גַּם־אִם־הֶעֱצַבְתִּי	though-I-made-you-sorry	גממ	geminate	
1	NT	NT 2co 7:10	גֹּרֶמֶת	worketh	גרמ	strong	bones
1	NT	NT 2co 7:12	הָעֹלֵב	him-that-did-the-wrong	עלה	heuristic	(עָלָה) to go up, ascend; (עֹלָה) burnt offe
1	NT	NT 2co 7:12	הַנֶּעֱלָּב	him-that-suffered-wrong	עלב	heuristic	(הֶעֱלִיב) to insult
1	NT	NT 2co 7:13	בְנֶחָמַתְכֶם	in-your-comfort		(no analysis)	
1	NT	NT 2co 7:14	גַּם־תְּהִלָּתֵנוּ	also-our-boasting	גממ	geminate	
1	NT	NT 2co 8:2	עֲנִיּוּתָם	their-poverty	ענה	heuristic	(עָנָה) to answer; to afflict; (עֲנָוָה) hum
1	NT	NT 2co 8:5	וְגַם־לָנוּ	and-unto-us	גממ	geminate	
1	NT	NT 2co 8:6	זֵרַזְנוּ	we-desired	זרה	heuristic	winnow
1	NT	NT 2co 8:7	וּבְדִבּוּר	and-utterance	דבר	strong	(דִּבֶּר) to speak; (דָּבָר) word, thing; (ד
1	NT	NT 2co 8:11	הִתְנַדַּבְתֶּם	there-was-a-readiness	נדב	heuristic	(נָדַב) to offer freely; (נְדָבָה) freewill 
1	NT	NT 2co 8:11	גַּם־תִּגְמְרוּ	there-may-be-a-performance-also	גממ	geminate	
1	NT	NT 2co 8:14	מַחְסֹרְכֶם	your-want	חסר	heuristic	want of
1	NT	NT 2co 8:16	כַּשְּׁקִידָה	the-same-earnest-care	שקד	strong	(שָׁקַד) to watch; (שָׁקֵד) almond
1	NT	NT 2co 8:17	לְבַקָּשָׁתֵנוּ	our-exhortation	לקש	lqh	gather
1	NT	NT 2co 8:17	וּבִשְׁקִידָתוֹ	but-in-his-diligence	שקד	strong	(שָׁקַד) to watch; (שָׁקֵד) almond
1	NT	NT 2co 8:19	שֶׁהַקְּהִלּוֹת	that-the-churches	קהל	strong	(קָהָל) assembly, congregation; (קְהִלָּה) c
1	NT	NT 2co 8:19	הַגָּבוּי	which-is-administered	גבה	lamed-yod (yod hides the he)	high
1	NT	NT 2co 8:20	הַגְּבוּיָה	which-is-administered	גבה	lamed-yod (yod hides the he)	high
1	NT	NT 2co 8:22	אֶת־שְׁקִידָתוֹ	his-diligence	שקד	strong	(שָׁקַד) to watch; (שָׁקֵד) almond
1	NT	NT 2co 9:8	לְהַשְׁפִּיעַ	to-make-abound	שפע	strong	(שֶׁפַע) abundance; Bountiful
1	NT	NT 2co 9:8	סִפּוּקְכֶם	your-need	ספק	heuristic	doubt
1	NT	NT 2co 9:12	שֵׁרוּתְכֶם	your-ministration	שרת	heuristic	to minister, serve
1	NT	NT 2co 9:13	הוֹדָאַתְכֶם	your-profession	הוד	heuristic	(הוֹד) splendor, honor, majesty
1	NT	NT 2co 10:7	יַחֲזֹר	let-him-again	חזר	strong	(חָזַר) to return, repeat; (הֶחֱזִיר) to res
1	NT	NT 2co 10:9	כִּמְאַיֵּם	as-if-I-would-terrify	מאמ	strong	
1	NT	NT 2co 10:10	חָלוּשׁ	weak	חלש	strong	(חָלַשׁ) to be weak; (חֻלְשָׁה) weakness, in
1	NT	NT 2co 10:11	בַדִּבּוּר	in-word	דבר	strong	(דִּבֶּר) to speak; (דָּבָר) word, thing; (ד
1	NT	NT 2co 10:12	אַל־נָעֵז	we-dare-not	אלה	lamed-yod / III-he	(אֵלֶּה) these; (אָלָה) oath, curse
1	NT	NT 2co 10:12	הַמְשַׁבְּחִים	that-commend		(no analysis)	
1	NT	NT 2co 10:13	גַּם־עָדֵיכֶם	even-unto-you	גממ	geminate	
1	NT	NT 2co 10:15	בִּיגִיעַת	of-the-labors-of	גוע	hollow (mater)	perish
1	NT	NT 2co 11:3	תִּשְׂטֶינָה	should-be-corrupted	שטה	lamed-yod (yod hides the he)	deviate
1	NT	NT 2co 11:5	מֵהַשְּׁלִיחִים	the-apostles	שלח	heuristic	(שָׁלַח) to send, stretch out; (שָׁלִיחַ) ap
1	NT	NT 2co 11:6	מִדִּבּוּר	in-speech	דבר	strong	(דִּבֶּר) to speak; (דָּבָר) word, thing; (ד
1	NT	NT 2co 11:7	בְּהַשְׁפִּילִי	in-abasing	שפל	strong	(שָׁפָל) low, lowly; (שְׁפֵלָה) the Shephela
1	NT	NT 2co 11:7	הַגְבִּיהֲכֶם	you-might-be-exalted	גבה	heuristic	high
1	NT	NT 2co 11:8	אֲשָׁרֶתְכֶם	do-you-service	שרת	heuristic	to minister, serve
1	NT	NT 2co 11:15	גַּם־מְשָׁרֲתָיו	his-ministers-also	גממ	geminate	
1	NT	NT 2co 11:17	אָעֹז	I-am-bold	עוז	hollow	(עֹז) strength; (הֵעֵז) to dare; take refuge
1	NT	NT 2co 11:17	וְאֶתְהַלָּל	and-boast	הלל	heuristic	(הָלַל) to praise, boast; (תְּהִלָּה) praise
1	NT	NT 2co 11:20	יְשַׁעְבֵּד	bring-into-bondage		(no analysis)	
1	NT	NT 2co 11:23	בִּיגִיעוֹת	in-labors	גוע	hollow (mater)	perish
1	NT	NT 2co 11:23	בִּמְצוּקוֹת	in-perils-of	צוק	hollow (mater)	distress
1	NT	NT 2co 11:24	לָקִיתִי	received-I-stripes	קיה	lamed-yod / III-he	vomit
1	NT	NT 2co 11:25	סְפִינָתִי	my-ship	ספנ	strong	hide by covering
1	NT	NT 2co 12:4	לְמַלֲלָם	to-utter	מלל	heuristic	(מִלָּה) word; (מִלֵּל) to speak
1	NT	NT 2co 12:13	נִגְרַעְתֶּם	you-were-inferior	גרע	heuristic	(גָּרַע) to take away, subtract
1	NT	NT 2co 12:19	שֶׁמִּתְנַצְּלִים	that-we-excuse-ourselves		(no analysis)	
1	NT	NT 2co 13:7	שֶׁנֵּרָאֶה	that-we-should-appear	ראה	strong	(רָאָה) to see, look; (הֶרְאָה) to show; (מַ
1	NT	NT 2pe 1:7	וְעַל־הָאַחֲוָה	and-to-brotherly-kindness	יעל	I-yod (vav for yod)	(יָעֵל) Jael; (הוֹעִיל) to profit
1	NT	NT 2pe 1:8	מִתְעַצְּלִים	barren	עצל	heuristic	idle
1	NT	NT 2pe 1:12	וְהִתְכּוֹנַנְתֶּם	and-are-established	תכנ	heuristic	balance
1	NT	NT 2pe 1:19	וַהֲטִיבֹתֶם	you-do-well	טוב	heuristic	good, pleasant, well
1	NT	NT 2pe 2:3	בִדּוּי	feigned	דוה	lamed-yod (yod hides the he)	be sick
1	NT	NT 2pe 2:5	וְגַם־עַל־הַדּוֹרוֹת	and-also-the-generations	גממ	geminate	
1	NT	NT 2pe 2:8	עֲגוּמָה	was-vexed	עגמ	strong	be sad
1	NT	NT 2pe 2:11	יְגַדְּפוּם	bring-railing-accusation-against-them		(no analysis)	
1	NT	NT 2pe 2:13	עֶדְנַת	to-riot-in	עדנ	strong	be soft
1	NT	NT 2pe 2:13	וּמְזֻהָמִים	and-blemishes	זהמ	heuristic	be rancid
1	NT	NT 2pe 2:13	הַמִּתְפַּנְּקִים	sporting-themselves		(no analysis)	
1	NT	NT 2pe 2:14	יְצוֹדֵדוּ	they-beguile	צדד	strong	(צַד) side
1	NT	NT 2pe 2:22	בָּרָפֶשׁ	in-the-mire	רפש	strong	trample
1	NT	NT 2pe 3:3	וְיִתְלוֹצֲצוּ	and-scoffing		(no analysis)	
1	NT	NT 2pe 3:5	שֶׁלְּפָנִים	that-of-old	אלפ	heuristic	teach
1	NT	NT 2pe 3:10	וְהִתְמֹגֲגוּ	and-melt	מגג	heuristic	
1	NT	NT 2pe 3:16	וּבָהֶן	in-which	בהנ	strong	thumb
1	NT	NT 2th 1:4	עַל־סַבְלָנוּתְכֶם	for-your-patience	עלה	lamed-yod / III-he	(עָלָה) to go up, ascend; (עֹלָה) burnt offe
1	NT	NT 2th 1:10	וּלְהִתְפַּלֵּא	and-to-be-admired	פלא	strong	(פֶּלֶא) wonder; (נִפְלָאוֹת) miracles, marv
1	NT	NT 2th 1:11	גַּם־נִתְפַּלֵּל	also-we-pray	גממ	geminate	
1	NT	NT 2th 2:2	בְדִבּוּר	by-word	דבר	strong	(דִּבֶּר) to speak; (דָּבָר) word, thing; (ד
1	NT	NT 2th 2:7	שֶׁיּוּסַר	until-be-taken	יסר	I-yod (vav for yod)	(יִסַּר) to chasten; (יִסּוּרִים) affliction
1	NT	NT 2th 2:8	בְּהוֹפָעַת	with-the-brightness-of	יפע	I-yod (vav for yod)	shine
1	NT	NT 2th 2:16	נֶחָמַת	consolation-of	חמת	strong	wrath of
1	NT	NT 2th 3:1	כְּהִכָּבְדוֹ	even-as-it-is	כבד	strong	(כָּבֵד) to be heavy; to honor; (כָּבוֹד) gl
1	NT	NT 2th 3:7	שֶׁצְּרִיכִים	that-ought	צרכ	heuristic	need
1	NT	NT 2th 3:12	מִשֶּׁלָּהֶם	their-own	להמ	strong	burn in
1	NT	NT 2th 3:13	אַל־תִּתְרַפּוּ	be-not-weary	אלה	lamed-yod / III-he	(אֵלֶּה) these; (אָלָה) oath, curse
1	NT	NT 2ti 1:5	זְקֵנָתְךָ	your-grandmother		(no analysis)	
1	NT	NT 2ti 2:4	בְּעִסְקֵי	the-affairs-of	עסה	heuristic	
1	NT	NT 2ti 2:5	וְגַּם	and-also	גממ	geminate	
1	NT	NT 2ti 2:12	גַּם־נִמְלֹךְ	also-we-shall-reign	גממ	geminate	
1	NT	NT 2ti 2:17	וְשִׂיחָתָם	and-their-word	חתמ	strong	seal
1	NT	NT 2ti 2:18	וַיְבַלְבְּלוּ	and-overthrow		(no analysis)	
1	NT	NT 2ti 2:20	גַם־שֶׁל־עֵץ	also-of-wood	גממ	geminate	
1	NT	NT 2ti 2:26	צָדָם	are-taken-captive	צדד	heuristic	(צַד) side
1	NT	NT 2ti 3:2	וּכְפוּיֵי	unthankful	כפה	lamed-yod (yod hides the he)	bend
1	NT	NT 2ti 3:6	וְנִתְעוֹת	led-away	נתע	strong	tear out
1	NT	NT 2ti 3:13	וְנִתְעִים	and-being-deceived	תעה	heuristic	(תָּעָה) to wander, go astray; deceive
1	NT	NT 2ti 3:15	לְהַחְכִּימְךָ	to-make-you-wise	חכמ	heuristic	(חָכְמָה) wisdom
1	NT	NT 2ti 4:1	בְּהוֹפָעָתוֹ	at-his-appearing	יפע	I-yod (vav for yod)	shine
1	NT	NT 2ti 4:2	וְהַתְמֵד	be-instant	מוד	hollow	shake
1	NT	NT 2ti 4:6	אֻסַּךְ	I-am-ready-to-be-offered	נסכ	I-nun (dagesh)	pour
1	NT	NT 2ti 4:13	הַקְּלָף	the-parchments	קלה	heuristic	toast
1	NT	NT 2ti 4:16	בְּהִצְטַדְּקִי	at-my-first-answer		(no analysis)	
1	NT	NT 3jn 1:13	וּבְקוֹלָמוֹס	and-pen		(no analysis)	
1	NT	NT acts 1:19	דְּמָא	dama,	דמה	heuristic	was like
1	NT	NT acts 1:25	וְהַשְּׁלִיחוּת	and apostleship,	שלח	strong	(שָׁלַח) to send, stretch out; (שָׁלִיחַ) ap
1	NT	NT acts 2:6	כִּשְׂפַת	in the tongue of	כשפ	strong	whisper
1	NT	NT acts 2:23	הַנִּמְסָר	being delivered	מסר	strong	(מָסַר) to deliver, commit
1	NT	NT acts 2:23	הוֹקַעְתֶּם	you have crucified	יקע	heuristic	sever
1	NT	NT acts 2:24	בְּהַתִּירוֹ	having loosed	תור	hollow (mater)	(תּוּר) to spy out, search
1	NT	NT acts 3:12	וּבַחֲסִידוּתֵנוּ	or holiness	חסד	heuristic	kindness, loving-kindness, steadfast love, m
1	NT	NT acts 3:13	וְכִחַשְׁתֶּם	and denied	כחש	heuristic	denies
1	NT	NT acts 3:14	כִּחַשְׁתֶּם	denied	כחש	heuristic	denies
1	NT	NT acts 3:21	שֶׁיְּקַבְּלוּ	receive	קבל	strong	(קִבֵּל) to receive, accept
1	NT	NT acts 4:16	וְגַם־מְפֻרְסָם	and is well known	גממ	geminate	
1	NT	NT acts 4:23	הִפָּטְרָם	they were let go,	פטר	heuristic	(פֶּטֶר) that which opens; (פֶּטְרוֹס) Peter
1	NT	NT acts 4:29	אֶת־גַּעֲרָתָם	their threatenings:	גער	heuristic	(גְּעָרָה) rebuke
1	NT	NT acts 5:9	נוֹעַצְתֶּם	you-have-agreed-together	יעצ	heuristic	advise
1	NT	NT acts 5:16	וְאֶת־הַנִּלְחָצִים	and-them-which-were-vexed		(no analysis)	
1	NT	NT acts 6:1	אֶת־אֲרוּחָתָן	their-daily-ministration.	רוח	heuristic	spirit, wind, breath
1	NT	NT acts 6:2	וּנְשַׁמֵּשׁ	and-serve	שמש	strong	(שֶׁמֶשׁ) sun; (שִׁמֵּשׁ) to serve, be used;
1	NT	NT acts 7:28	אֶתְמֹל	yesterday	מלא	heuristic	(מָלֵא) to fill, be full; (מְלֹא) fulness
1	NT	NT acts 7:34	וְאֶת־נַאֲקָתָם	and-their-groaning	נאק	heuristic	groan
1	NT	NT acts 8:3	וַיְשׁוֹטֵט	entering		(no analysis)	
1	NT	NT acts 8:23	וְחַרְצֻבּוֹת	and-the-bond-of	חרצב	heuristic	
1	NT	NT acts 8:27	לְקַנְדַּק	under-Candace		(no analysis)	
1	NT	NT acts 8:27	עַל־כׇּל־גְּנָזֶיהָ	of-all-her-treasure,	עלה	lamed-yod / III-he	(עָלָה) to go up, ascend; (עֹלָה) burnt offe
1	NT	NT acts 8:31	יוֹרֵנִי	should-guide-me?	רנה	lamed-yod / III-he	into singing
1	NT	NT acts 9:1	יְפֵחַ	he may breathe out	יפח	strong	breathe hard
1	NT	NT acts 9:7	נֶאֱלָמִים	speechless	אלה	heuristic	(אֵלֶּה) these; (אָלָה) oath, curse
1	NT	NT acts 9:22	בְּהוֹכִיחוֹ	in-they-rebuked	יכח	I-yod (vav for yod)	to reprove, argue, set right
1	NT	NT acts 9:24	אָרְבָּם	their-laying-await	ארב	heuristic	(אָרַב) to lie in wait, ambush
1	NT	NT acts 9:29	זַמֲמוּ	went-about	זממ	strong	plan
1	NT	NT acts 9:31	בְּנֶחָמַת	in-the-comfort-of	חמת	strong	wrath of
1	NT	NT acts 9:34	הַצָּע	and-make	הצע	strong	
1	NT	NT acts 10:38	אֶת־כׇּל־הַנִּכְבָּשִׁים	all-that-were-oppressed		(no analysis)	
1	NT	NT acts 10:39	בְּהוֹקִיעָם	and-hanged		(no analysis)	
1	NT	NT acts 11:5	עָדָי	even-to-me:	עדה	lamed-yod (yod hides the he)	congregation, assembly; church — the EARLY w
1	NT	NT acts 11:19	עַד־פִּינוּקְיָא	as-far-as-Phenice,	עוד	hollow	(עוֹד) again, still, yet
1	NT	NT acts 12:5	וְהַקְּהִילָּה	but-the-church	קהל	strong	(קָהָל) assembly, congregation; (קְהִלָּה) c
1	NT	NT acts 12:5	הֶעְתִּירָה	made-prayer	עתר	strong	(עָתַר) to entreat, pray; Ether
1	NT	NT acts 12:14	וּמִשִּׂמְחָתָהּ	for-gladness	שמח	strong	to rejoice, be glad; joy
1	NT	NT acts 13:9	וַיִּסְתַּכֵּל	set-his-eyes		(no analysis)	
1	NT	NT acts 13:10	לְסַלֵּף	to-pervert	סלפ	strong	wrench
1	NT	NT acts 13:45	הַכְחֵשׁ	contradicting	כחש	strong	denies
1	NT	NT acts 13:46	וְדַנְתֶּם	and-judge	אדנ	heuristic	basis
1	NT	NT acts 13:46	זַכָּאִים	worthy	זכה	heuristic	be translucent
1	NT	NT acts 14:9	הִסְתַּכֵּל	stedfastly-beholding		(no analysis)	
1	NT	NT acts 15:8	גַם־לָהֶם	also-to-them	גממ	geminate	
1	NT	NT acts 15:19	לְהַחֲמִיר	we-trouble	חמר	strong	(חֲמוֹר) donkey; Hamor; (חֹמֶר) homer, clay
1	NT	NT acts 15:24	וּמְקַלְקְלִים	subverting		(no analysis)	
1	NT	NT acts 15:25	חֲבִיבֵינוּ	our-beloved,	חבב	heuristic	(חָבַב) to cherish
1	NT	NT acts 15:33	שֹׁלְחֵיהֶם	the-apostles.	לוח	heuristic	(לוּחַ) plate, tablet
1	NT	NT acts 16:12	וּקְלוֹנְיָא	and-a-colony		(no analysis)	
1	NT	NT acts 16:20	עֹכְרִים	do-exceedingly-trouble	עכר	heuristic	(עָכַר) to trouble; Achor
1	NT	NT acts 17:3	שֶׁיְּעֻנֶּה	suffered,	שוע	hollow (mater)	(שַׁוְעָה) cry for help
1	NT	NT acts 17:6	גַּם־הֲלוֹם	hither-also;	גממ	geminate	
1	NT	NT acts 17:18	הַפִילוֹסוֹפִים	the-philosophers		(no analysis)	
1	NT	NT acts 17:18	הַמְּפַטְפֵּט	babbler		(no analysis)	
1	NT	NT acts 17:25	יִצְטָרֵךְ	he-needed		(no analysis)	
1	NT	NT acts 17:26	זְמַנִּים	the-times	זמנ	heuristic	(זְמָן) time, appointed season; (הִזְמִין) t
1	NT	NT acts 17:28	וּמִתְנוֹעֲעִים	and-move,		(no analysis)	
1	NT	NT acts 17:28	בִּמְשׁוֹרֲרֵיכֶם	of-your-own-poets		(no analysis)	
1	NT	NT acts 17:29	שֶׁהָאֱלָהוּת	that-the-Godhead	אלל	haqtalah (geminate)	(אֱלִיל) idol
1	NT	NT acts 18:17	לֹא־שָּׁת	set-not	נשת	I-nun (dagesh)	eliminate
1	NT	NT acts 19:14	סְקֵוָה	one-Sceva,		(no analysis)	
1	NT	NT acts 19:25	הָעֹסְקִים	the-workmen	עסה	heuristic	
1	NT	NT acts 19:29	בְּמַסָּעָיו	in-travel.	נסע	I-nun (dagesh)	to pull up, set out, journey
1	NT	NT acts 19:34	כְּהַכִּירָם	when-they-knew	כרמ	strong	vineyard
1	NT	NT acts 19:34	כִּשְׁתֵּי	about-the-space-of-two	שתה	lamed-yod (yod hides the he)	(שָׁתָה) to drink; (מִשְׁתֶּה) feast
1	NT	NT acts 20:15	וַנָּלֶן	and-tarried	לונ	hollow	stop
1	NT	NT acts 20:35	מִשֶּׁתִּקָּח	than-to-receive.	לקח	lqh	to take, receive, get
1	NT	NT acts 21:13	וְתָמֵסּוּ	and-break	מסה	lamed-yod / III-he	dissolve
1	NT	NT acts 21:14	וַנִּרֶף	we-ceased	רפה	lamed-yod / III-he	to sink, relax, grow slack; to fail
1	NT	NT acts 21:16	גַּם־תַּלְמִידִים	also-certain-of-the-disciples	גממ	geminate	
1	NT	NT acts 21:29	שֶׁפּוֹלוֹס	that-Paul		(no analysis)	
1	NT	NT acts 22:1	וְאֶצְטַדֵּק	my-defense		(no analysis)	
1	NT	NT acts 22:4	וּמַסְגִּיר	and-delivering	סגר	strong	shut it
1	NT	NT acts 22:5	גַּם־יָעִיד	also-doth-bear-witness	גממ	geminate	
1	NT	NT acts 22:5	יִוָּסֵרוּ	to-be-punished.	יסר	I-yod (vav for yod)	(יִסַּר) to chasten; (יִסּוּרִים) affliction
1	NT	NT acts 22:11	וַיּוֹלִיכוּנִי	they-led-me		(no analysis)	
1	NT	NT acts 22:16	תִתְמַהְמֵהַּ	tarriest-you?	מהה	heuristic	(הִתְמַהְמַהּ) to tarry, delay
1	NT	NT acts 22:19	וְהִלְקֵיתִי	and-beat	לקק	heuristic	lick
1	NT	NT acts 22:24	לְהַלְקוֹת	that-he-should-be-scourged	לקק	geminate	lick
1	NT	NT acts 22:25	בִרְצוּעוֹת	with-thongs,	רצע	strong	pierce
1	NT	NT acts 22:30	כׇּל־הַסַּנְהֶדְרִין	all-their-council,		(no analysis)	
1	NT	NT acts 23:1	בַּסַּנְהֶדְרִין	the-council,		(no analysis)	
1	NT	NT acts 23:3	הַמְּסֻיָּד	whited:	סוד	hollow (mater)	counsels of
1	NT	NT acts 23:15	וְסַנְהֶדְרִין	with-the-council		(no analysis)	
1	NT	NT acts 23:15	וַיוֹרִידֵהוּ	that-he-bring-him-down	ירד	I-yod (vav for yod)	to go down, descend
1	NT	NT acts 23:16	אֶת־אָרְבָּם	of-their-lying-in-wait,	ארב	heuristic	(אָרַב) to lie in wait, ambush
